item,itemLabel,statements,ensg_wdt,entrez
Q18041385,LIME1,36,ENSG00000203896,54923
Q18041386,ZSCAN32,47,ENSG00000140987,54925
Q18041387,UBE2R2,31,ENSG00000107341,54926
Q18041388,CHCHD3,31,ENSG00000106554,54927
Q18041389,BPNT2,31,ENSG00000104331,54928
Q18041390,TMEM161A,40,ENSG00000064545,54929
Q18041391,HAUS4,46,ENSG00000092036,54930
Q18041392,TRMT10C,28,ENSG00000174173,54931
Q18041393,EXD3,48,ENSG00000187609,54932
Q18041394,RHBDL2,27,ENSG00000158315,54933
Q18041395,KANSL2,40,ENSG00000139620,54934
Q18041397,DUSP23,28,ENSG00000158716,54935
Q18041398,ADPRS,26,ENSG00000116863,54936
Q18041399,SOHLH2,21,ENSG00000120669,54937
Q18041400,SARS2,58,ENSG00000104835,54938
Q18041400,SARS2,58,ENSG00000283104,54938
Q18041401,COMMD4,68,ENSG00000140365,54939
Q18041402,OCIAD1,59,ENSG00000109180,54940
Q18041403,RNF125,30,ENSG00000101695,54941
Q18041405,ABITRAM,27,ENSG00000119328,54942
Q18041407,DNAJC28,34,ENSG00000177692,54943
Q18041407,DNAJC28,34,ENSG00000262911,54943
Q18041408,LINC01521,11,,54944
Q18041409,SLC41A3,61,ENSG00000114544,54946
Q18041410,LPCAT2,33,ENSG00000087253,54947
Q18041411,MRPL16,28,ENSG00000166902,54948
Q18041412,SDHAF2,36,ENSG00000167985,54949
Q18041414,COMMD8,26,ENSG00000169019,54951
Q18041415,TRNAU1AP,33,ENSG00000180098,54952
Q18041416,ODR4,33,ENSG00000157181,54953
Q18041417,FAM120C,28,ENSG00000184083,54954
Q18041418,C1orf109,43,,54955
Q18041419,PARP16,45,ENSG00000138617,54956
Q18041420,TXNL4B,36,ENSG00000140830,54957
Q18041421,TMEM160,22,ENSG00000130748,54958
Q18041424,ODAM,30,ENSG00000109205,54959
Q18041425,GEMIN8,40,ENSG00000046647,54960
Q18041426,SSH3,39,ENSG00000172830,54961
Q18041427,TIPIN,40,ENSG00000075131,54962
Q18041428,UCKL1,85,ENSG00000198276,54963
Q18041429,C1orf56,23,ENSG00000143443,54964
Q18041430,PIGX,34,ENSG00000163964,54965
Q18041431,CT55,22,ENSG00000169551,54967
Q18041432,TMEM70,33,ENSG00000175606,54968
Q18041433,HPF1,26,ENSG00000056050,54969
Q18041434,TTC12,67,ENSG00000149292,54970
Q18041435,BANP,100,ENSG00000172530,54971
Q18041436,TMEM132A,38,ENSG00000006118,54972
Q18041437,INTS11,86,ENSG00000127054,54973
Q18041438,THG1L,31,ENSG00000113272,54974
Q18041439,C20orf27,32,ENSG00000101220,54976
Q18041441,SLC35F6,26,ENSG00000213699,54978
Q18041442,PLAAT2,21,ENSG00000133328,54979
Q18041443,C2orf42,27,,54980
Q18041444,NMRK1,47,ENSG00000106733,54981
Q18041445,CLN6,50,ENSG00000128973,54982
Q18039532,MRPS18B,65,ENSG00000226111,28973
Q18039532,MRPS18B,65,ENSG00000227420,28973
Q18039532,MRPS18B,65,ENSG00000229861,28973
Q18039532,MRPS18B,65,ENSG00000233813,28973
Q18039533,C19orf53,26,ENSG00000104979,28974
Q18039534,ACAD9,39,ENSG00000177646,28976
Q18039535,MRPL42,39,ENSG00000198015,28977
Q18039536,TMEM14A,24,ENSG00000096092,28978
Q18039537,IFT81,49,ENSG00000122970,28981
Q18039538,FLVCR1,36,ENSG00000162769,28982
Q18039539,TMPRSS11E,26,ENSG00000087128,28983
Q18039539,TMPRSS11E,26,ENSG00000274058,28983
Q18039541,RGCC,26,ENSG00000102760,28984
Q18039542,MCTS1,40,ENSG00000232119,28985
Q18039542,MCTS1,40,ENSG00000288295,28985
Q18039543,MAGEH1,23,ENSG00000187601,28986
Q18039544,NOB1,33,ENSG00000141101,28987
Q18039545,DBNL,52,ENSG00000136279,28988
Q18039546,NTMT1,47,ENSG00000148335,28989
Q18039547,ASTE1,37,ENSG00000034533,28990
Q18039548,COMMD5,39,ENSG00000170619,28991
Q18039550,MACROD1,35,ENSG00000133315,28992
Q18035035,ARPC2,52,ENSG00000163466,10109
Q18035036,SGK2,42,ENSG00000101049,10110
Q18035037,RAD50,45,ENSG00000113522,10111
Q18035038,KIF20A,31,ENSG00000112984,10112
Q18035039,PREB,40,ENSG00000138073,10113
Q18035040,HIPK3,35,ENSG00000110422,10114
Q18035041,FEM1B,27,ENSG00000169018,10116
Q18035042,ENAM,26,ENSG00000132464,10117
Q18035043,EMWX,7,,10118
Q18039072,TRBV24-1,7,,28563
Q18037679,GSTT4,14,,25774
Q18039776,ST6GALNAC6,55,ENSG00000160408,30815
Q18039777,ERVW-1,25,ENSG00000242950,30816
Q18039778,KCNIP3,33,ENSG00000115041,30818
Q18039779,KCNIP2,49,ENSG00000120049,30819
Q18039781,KCNIP1,41,ENSG00000182132,30820
Q18039782,CXXC1,50,ENSG00000154832,30827
Q18041044,TMX3,23,,54495
Q18041046,PRMT7,105,ENSG00000132600,54496
Q18036437,DCTN3,37,ENSG00000137100,11258
Q18036438,FILIP1L,39,ENSG00000168386,11259
Q18036439,XPOT,32,ENSG00000184575,11260
Q18037789,DPCD,33,ENSG00000166171,25911
Q18037790,C1orf43,41,ENSG00000143612,25912
Q18039870,TAS2R14,30,ENSG00000261984,50840
Q18039870,TAS2R14,30,ENSG00000276541,50840
Q18039872,TRAT1,28,ENSG00000163519,50852
Q18039873,VILL,36,ENSG00000136059,50853
Q18039874,C6orf48,83,ENSG00000204387,50854
Q18039874,C6orf48,83,ENSG00000206380,50854
Q18039874,C6orf48,83,ENSG00000226710,50854
Q18039874,C6orf48,83,ENSG00000229300,50854
Q18039874,C6orf48,83,ENSG00000234728,50854
Q18039875,PARD6A,31,ENSG00000102981,50855
Q18039876,CLEC4A,34,ENSG00000111729,50856
Q18039877,TTTY1,12,,50858
Q18039878,SPOCK3,63,ENSG00000196104,50859
Q18039879,STMN3,31,ENSG00000197457,50861
Q18039880,RNF141,27,ENSG00000110315,50862
Q18039881,NTM,87,ENSG00000182667,50863
Q18039882,HEBP1,26,ENSG00000013583,50865
Q18039883,CDON,43,ENSG00000064309,50937
Q18039884,IMPG2,23,ENSG00000081148,50939
Q18039885,PDE11A,21,,50940
Q18039886,IBD5,7,,50941
Q18039887,IBD6,7,,50942
Q18039889,SHANK1,33,ENSG00000161681,50944
Q18039890,TBX22,38,ENSG00000122145,50945
Q18039890,TBX22,38,ENSG00000277800,50945
Q18039892,MMVP1,7,,50951
Q18036527,RAB11FIP2,31,ENSG00000107560,22841
Q18036528,PPM1E,25,ENSG00000175175,22843
Q18036529,FRMPD1,35,ENSG00000070601,22844
Q18036530,DOLK,25,ENSG00000175283,22845
Q18036531,VASH1,34,ENSG00000071246,22846
Q18036532,ZNF507,27,ENSG00000168813,22847
Q18036533,AAK1,41,ENSG00000115977,22848
Q18036534,CPEB3,43,ENSG00000107864,22849
Q18036535,ADNP2,28,ENSG00000101544,22850
Q18036536,ANKRD26,40,ENSG00000107890,22852
Q18041206,RRN3,41,ENSG00000278494,54700
Q18041207,GPN2,28,ENSG00000142751,54707
Q18041208,MARCHF5,30,ENSG00000198060,54708
Q18041209,CNGB3,31,ENSG00000170289,54714
Q18041210,RBFOX1,104,ENSG00000078328,54715
Q18041212,SLC6A20,33,ENSG00000163817,54716
Q18041214,OTUD4,42,ENSG00000164164,54726
Q18037904,AUTS2,72,ENSG00000158321,26053
Q18037913,SENP6,52,ENSG00000112701,26054
Q18037922,RAB11FIP5,29,ENSG00000135631,26056
Q18042261,PCDHB15,24,ENSG00000113248,56121
Q18042262,PCDHB14,23,ENSG00000120327,56122
Q18042263,PCDHB13,22,ENSG00000187372,56123
Q18042264,PCDHB12,24,ENSG00000120328,56124
Q18042265,PCDHB11,24,ENSG00000197479,56125
Q18042266,PCDHB10,20,ENSG00000120324,56126
Q18042267,PCDHB9,22,ENSG00000177839,56127
Q18042268,PCDHB8,22,ENSG00000120322,56128
Q18042269,PCDHB7,22,ENSG00000113212,56129
Q18042270,PCDHB6,23,ENSG00000113211,56130
Q18040014,MRPS2,37,ENSG00000122140,51116
Q18040016,COQ4,36,ENSG00000167113,51117
Q18040017,UTP11,31,ENSG00000183520,51118
Q18040018,SBDS,34,ENSG00000126524,51119
Q18040019,RPL26L1,32,ENSG00000037241,51121
Q18041332,EPS8L1,51,ENSG00000131037,54869
Q18041333,QRICH1,45,ENSG00000198218,54870
Q18041334,PIGG,93,ENSG00000174227,54872
Q18041335,PALMD,27,ENSG00000099260,54873
Q18045700,GINGF2,7,,64644
Q18045701,MFSD14A,27,ENSG00000156875,64645
Q18045702,SPANXD,21,ENSG00000196406,64648
Q18045703,CSRNP1,27,ENSG00000144655,64651
Q18040126,FAM178B,39,ENSG00000168754,51252
Q18040127,MRPL37,30,ENSG00000116221,51253
Q18040128,RNF181,30,ENSG00000168894,51255
Q18040129,TBC1D7,51,ENSG00000145979,51256
Q18040130,MARCHF2,39,ENSG00000099785,51257
Q18040131,MRPL51,29,ENSG00000111639,51258
Q18042444,NPDC1,30,ENSG00000107281,56654
Q18042447,POLE4,28,ENSG00000115350,56655
Q18042449,OR2S2,22,ENSG00000278889,56656
Q18042452,TRIM39,110,ENSG00000204599,56658
Q18042452,TRIM39,110,ENSG00000206495,56658
Q18042452,TRIM39,110,ENSG00000224994,56658
Q18042452,TRIM39,110,ENSG00000226437,56658
Q18042452,TRIM39,110,ENSG00000229929,56658
Q18042452,TRIM39,110,ENSG00000230308,56658
Q18042452,TRIM39,110,ENSG00000232839,56658
Q18042454,KCNK13,25,ENSG00000152315,56659
Q18042458,KCNK12,25,ENSG00000184261,56660
Q18042462,VTRNA1-3,11,,56662
Q18042467,VTRNA1-2,11,,56663
Q18042469,VTRNA1-1,11,,56664
Q18042472,PANX2,28,ENSG00000073150,56666
Q18042475,MUC13,26,ENSG00000173702,56667
Q18042478,SUCNR1,22,ENSG00000198829,56670
Q18041447,PINX1,16,,54984
Q18041448,HCFC1R1,38,ENSG00000103145,54985
Q18041449,ULK4,41,ENSG00000168038,54986
Q18041450,CZIB,35,ENSG00000162384,54987
Q18041451,ACSM5,31,ENSG00000183549,54988
Q18042746,PRDM11,38,ENSG00000019485,56981
Q18042749,POGLUT1,39,ENSG00000163389,56983
Q18042752,PSMG2,34,ENSG00000128789,56984
Q18045812,MRPL14,29,ENSG00000180992,64928
Q18045814,NT5DC2,41,ENSG00000168268,64943
Q18042484,C11orf16,29,ENSG00000176029,56673
Q18042487,TMEM9B,28,ENSG00000175348,56674
Q18042490,NRIP3,30,ENSG00000175352,56675
Q18042492,ASCL3,22,ENSG00000176009,56676
Q18042496,FABP3P2,9,,56677
Q18042502,C21orf59,20,,56683
Q18042506,JPH1,31,ENSG00000104369,56704
Q18042509,SLC2A4RG,28,ENSG00000125520,56731
Q18042512,BARHL1,24,ENSG00000125492,56751
Q18042514,FMN2,36,ENSG00000155816,56776
Q18042517,ZC3HAV1,28,ENSG00000105939,56829
Q18042520,IFNK,23,ENSG00000147896,56832
Q18042522,SLAMF8,37,ENSG00000158714,56833
Q18042525,GPR137,61,ENSG00000173264,56834
Q18042529,SPHK2,47,ENSG00000063176,56848
Q18042531,TCEAL7,24,ENSG00000182916,56849
Q18042535,GRIPAP1,39,ENSG00000068400,56850
Q18042538,EMC7,28,ENSG00000134153,56851
Q18042540,RAD18,33,ENSG00000070950,56852
Q18042541,CELF4,67,,56853
Q18042543,CDC42SE1,30,ENSG00000197622,56882
Q18042544,FSTL5,29,ENSG00000168843,56884
Q18042546,UGGT1,41,ENSG00000136731,56886
Q18042547,KCMF1,30,ENSG00000176407,56888
Q18042549,TM9SF3,33,ENSG00000077147,56889
Q18042550,MDM1,49,ENSG00000111554,56890
Q18042551,LGALS14,23,ENSG00000006659,56891
Q18042554,TCIM,25,ENSG00000176907,56892
Q18042555,UBQLN4,29,ENSG00000160803,56893
Q18042557,AGPAT3,64,ENSG00000160216,56894
Q18042558,AGPAT4,34,ENSG00000026652,56895
Q18042559,DPYSL5,35,ENSG00000157851,56896
Q18042562,WRNIP1,33,ENSG00000124535,56897
Q18042563,BDH2,36,ENSG00000164039,56898
Q18042565,ANKS1B,60,,56899
Q18042566,TMEM167B,29,ENSG00000215717,56900
Q18042568,NDUFA4L2,29,ENSG00000185633,56901
Q18042569,PNO1,32,ENSG00000115946,56902
Q18042570,PAPOLB,22,ENSG00000218823,56903
Q18042571,SH3GLB2,48,ENSG00000148341,56904
Q18042572,C15orf39,27,ENSG00000167173,56905
Q18042574,THAP10,21,ENSG00000129028,56906
Q18042575,SPIRE1,44,ENSG00000134278,56907
Q18042580,STARD7,33,ENSG00000084090,56910
Q18042582,MAP3K7CL,44,ENSG00000156265,56911
Q18042583,IFT46,42,ENSG00000118096,56912
Q18042591,OTOR,26,ENSG00000125879,56914
Q18042593,EXOSC5,31,ENSG00000077348,56915
Q18042596,SMARCAD1,45,ENSG00000163104,56916
Q18042599,MEIS3,42,ENSG00000105419,56917
Q18042600,C2orf83,25,ENSG00000042304,56918
Q18042604,DHX33,33,ENSG00000005100,56919
Q18042607,SEMA3G,26,ENSG00000010319,56920
Q18042611,MCCC1,52,ENSG00000078070,56922
Q18042614,NMUR2,27,ENSG00000132911,56923
Q18042617,PAK6,49,ENSG00000137843,56924
Q18042620,LXN,25,ENSG00000079257,56925
Q18042623,NCLN,35,ENSG00000125912,56926
Q18042628,GPR108,47,ENSG00000125734,56927
Q18042631,SPPL2B,51,ENSG00000005206,56928
Q18042634,FEM1C,27,ENSG00000145780,56929
Q18042637,DUS3L,45,ENSG00000141994,56931
Q18042639,CA10,39,ENSG00000154975,56934
Q18042641,SMCO4,32,ENSG00000166002,56935
Q18042643,CCDC177,24,ENSG00000267909,56936
Q18042646,PMEPA1,35,ENSG00000124225,56937
Q18042648,DUSP22,48,ENSG00000112679,56940
Q18042649,HMCES,36,ENSG00000183624,56941
Q18042654,CMC2,23,,56942
Q18042658,ENY2,40,ENSG00000120533,56943
Q18042663,OLFML3,33,ENSG00000116774,56944
Q18042664,MRPS22,43,ENSG00000175110,56945
Q18042666,EMSY,59,ENSG00000158636,56946
Q18042668,MFF,78,ENSG00000168958,56947
Q18042671,SDR39U1,49,ENSG00000100445,56948
Q18042674,XAB2,29,ENSG00000076924,56949
Q18042676,SMYD2,30,ENSG00000143499,56950
Q18042678,C5orf15,23,ENSG00000113583,56951
Q18042688,PRTFDC1,26,ENSG00000099256,56952
Q18042696,NT5M,41,ENSG00000205309,56953
Q18042700,NIT2,31,ENSG00000114021,56954
Q18042703,MEPE,39,ENSG00000152595,56955
Q18042706,LHX9,35,ENSG00000143355,56956
Q18042708,OTUD7B,36,ENSG00000264522,56957
Q18042712,SHD,28,ENSG00000105251,56961
Q18042716,RGMA,42,ENSG00000182175,56963
Q18042718,WDR93,43,ENSG00000140527,56964
Q18042721,PARP6,88,ENSG00000137817,56965
Q18042723,C14orf132,28,ENSG00000227051,56967
Q18042726,RPL23AP32,11,,56969
Q18042728,ATXN7L3,35,ENSG00000087152,56970
Q18042730,CEACAM19,32,ENSG00000186567,56971
Q18042733,FAM20C,49,ENSG00000177706,56975
Q18042733,FAM20C,49,ENSG00000281429,56975
Q18042733,FAM20C,49,ENSG00000282147,56975
Q18042733,FAM20C,49,ENSG00000288499,56975
Q18042735,STOX2,37,ENSG00000173320,56977
Q18042739,PRDM8,43,ENSG00000152784,56978
Q18042741,PRDM9,27,ENSG00000164256,56979
Q18042744,PRDM10,37,ENSG00000170325,56980
Q18041452,ZNF770,23,ENSG00000198146,54989
Q18041453,C1orf159,43,ENSG00000131591,54991
Q18041454,ZSCAN2,43,ENSG00000176371,54993
Q18041455,GID8,26,ENSG00000101193,54994
Q18041456,OXSM,39,ENSG00000151093,54995
Q18041458,MTARC2,34,ENSG00000117791,54996
Q18041459,TESC,36,ENSG00000088992,54997
Q18041460,AURKAIP1,32,ENSG00000175756,54998
Q18041461,TUG1,14,,55000
Q18041462,TTC22,29,ENSG00000006555,55001
Q18041463,TMCO3,58,ENSG00000150403,55002
Q18041464,PAK1IP1,32,ENSG00000111845,55003
Q18041464,PAK1IP1,32,ENSG00000285226,55003
Q18041465,LAMTOR1,31,ENSG00000149357,55004
Q18041466,RMND1,42,ENSG00000155906,55005
Q18041467,TRMT61B,34,ENSG00000171103,55006
Q18041468,FAM118A,74,ENSG00000100376,55007
Q18041469,HERC6,38,ENSG00000138642,55008
Q18041470,FAM174C,25,ENSG00000228300,55009
Q18041471,PARPBP,58,ENSG00000185480,55010
Q18041472,PIH1D1,53,ENSG00000104872,55011
Q18041473,PPP2R3C,51,ENSG00000092020,55012
Q18041474,MCUB,27,ENSG00000005059,55013
Q18041475,STX17,43,ENSG00000136874,55014
Q18041477,PRPF39,38,ENSG00000185246,55015
Q18041478,MARCHF1,41,ENSG00000145416,55016
Q18041479,C14orf119,24,ENSG00000179933,55017
Q18041480,LINC00483,14,,55018
Q18041482,TTC38,39,ENSG00000075234,55020
Q18041483,PID1,32,ENSG00000153823,55022
Q18041484,PHIP,29,ENSG00000146247,55023
Q18041485,BANK1,33,ENSG00000153064,55024
Q18041486,TMEM255A,31,ENSG00000125355,55026
Q18041487,HEATR3,38,ENSG00000155393,55027
Q18041488,C17orf80,39,ENSG00000141219,55028
Q18041489,FBXO34,34,ENSG00000178974,55030
Q18041490,USP47,39,ENSG00000170242,55031
Q18041491,SLC35A5,14,,55032
Q18041492,FKBP14,30,ENSG00000106080,55033
Q18041493,MOCOS,27,ENSG00000075643,55034
Q18041494,NOL8,72,ENSG00000198000,55035
Q18041495,CCDC40,50,ENSG00000141519,55036
Q18041497,PTCD3,43,ENSG00000132300,55037
Q18041498,CDCA4,26,ENSG00000170779,55038
Q18041500,TRMT12,26,ENSG00000183665,55039
Q18041502,EPN3,43,ENSG00000049283,55040
Q18041505,PLEKHB2,58,ENSG00000115762,55041
Q18041506,VPS37C,27,ENSG00000167987,55048
Q18041507,REX1BD,31,ENSG00000006015,55049
Q18041508,NRDE2,36,ENSG00000119720,55051
Q18041509,MRPL20,31,ENSG00000242485,55052
Q18041511,ZWILCH,42,ENSG00000174442,55055
Q18041512,CRYBG2,38,ENSG00000176092,55057
Q18041513,SUSD4,49,ENSG00000143502,55061
Q18041514,WIPI1,38,ENSG00000070540,55062
Q18041516,ZCWPW1,46,ENSG00000078487,55063
Q18041517,SPATA6L,67,ENSG00000106686,55064
Q18041518,SLC52A1,26,ENSG00000132517,55065
Q18041519,PDPR,49,ENSG00000090857,55066
Q18041520,ENOX1,52,ENSG00000120658,55068
Q18041521,TMEM248,30,ENSG00000106609,55069
Q18041522,DET1,40,ENSG00000140543,55070
Q18041523,C9orf40,21,ENSG00000135045,55071
Q18041524,RNF31,76,ENSG00000092098,55072
Q18041524,RNF31,76,ENSG00000285152,55072
Q18041525,LRRC37A4P,12,,55073
Q18041526,OXR1,59,ENSG00000164830,55074
Q18041528,UACA,45,ENSG00000137831,55075
Q18041529,TMEM45A,34,ENSG00000181458,55076
Q18041530,FEZF2,25,ENSG00000153266,55079
Q18041531,TAPBPL,43,ENSG00000139192,55080
Q18041532,IFT57,32,ENSG00000114446,55081
Q18041533,ARGLU1,28,ENSG00000134884,55082
Q18041534,KIF26B,33,ENSG00000162849,55083
Q18041534,KIF26B,33,ENSG00000281216,55083
Q18041535,SOBP,36,ENSG00000112320,55084
Q18041536,RADX,29,ENSG00000147231,55086
Q18041537,CCDC186,37,ENSG00000165813,55088
Q18041538,SLC38A4,30,ENSG00000139209,55089
Q18041539,MED9,27,ENSG00000141026,55090
Q18041540,TMEM51,37,ENSG00000171729,55092
Q18041541,NTAQ1,46,ENSG00000156795,55093
Q18041543,GPATCH1,27,ENSG00000076650,55094
Q18041544,SAMD4B,50,ENSG00000179134,55095
Q18041545,EBLN2,20,ENSG00000255423,55096
Q18041546,WDR70,34,ENSG00000082068,55100
Q18041547,DMAC2,54,ENSG00000105341,55101
Q18041548,ATG2B,28,ENSG00000066739,55102
Q18041549,RALGPS2,37,ENSG00000116191,55103
Q18041550,GPATCH2,37,ENSG00000092978,55105
Q18041551,SLFN12,36,ENSG00000172123,55106
Q18041552,ANO1,52,ENSG00000131620,55107
Q18041553,BSDC1,45,ENSG00000160058,55108
Q18041554,AGGF1,27,ENSG00000164252,55109
Q18041555,MAGOHB,41,ENSG00000111196,55110
Q18041556,PLEKHJ1,39,ENSG00000104886,55111
Q18041557,DYNC2I1,52,ENSG00000126870,55112
Q18041558,XKR8,26,ENSG00000158156,55113
Q18041559,ARHGAP17,77,ENSG00000140750,55114
Q18041559,ARHGAP17,77,ENSG00000288353,55114
Q18045704,SPANXC,20,ENSG00000198573,64663
Q18045705,ANAPC1,44,ENSG00000153107,64682
Q18045706,GORASP1,70,ENSG00000114745,64689
Q18045707,CTAGE1,26,ENSG00000212710,64693
Q18045707,CTAGE1,26,ENSG00000282841,64693
Q18045708,SLEB3,7,,64695
Q18045709,TMPRSS3,40,ENSG00000160183,64699
Q18045711,COPS7B,62,ENSG00000144524,64708
Q18045712,NUCKS1,24,ENSG00000069275,64710
Q18045713,HS3ST6,26,ENSG00000162040,64711
Q18045713,HS3ST6,26,ENSG00000276333,64711
Q18045714,PDIA2,28,ENSG00000185615,64714
Q18045715,TRG-CCC2-2,9,,64717
Q18045716,UNKL,57,ENSG00000059145,64718
Q18045717,RPS3AP2,9,,64725
Q18045718,RPS20P2,9,,64726
Q18045719,TJP1P1,9,,64730
Q18045720,LINC00254,10,,64735
Q18045722,SMAP2,35,ENSG00000084070,64744
Q18045724,METTL17,54,ENSG00000165792,64745
Q18045725,ACBD3,26,ENSG00000182827,64746
Q18045726,MFSD1,49,ENSG00000118855,64747
Q18045727,SMURF2,35,ENSG00000108854,64750
Q18045728,CCDC136,62,ENSG00000128596,64753
Q18045729,SMYD3,55,ENSG00000185420,64754
Q18045730,RUSF1,35,ENSG00000140688,64755
Q18045731,ATPAF1,40,ENSG00000123472,64756
Q18045732,MTARC1,41,ENSG00000186205,64757
Q18045733,TNS3,45,ENSG00000136205,64759
Q18045734,FAM160B2,44,ENSG00000158863,64760
Q18045735,PARP12,43,ENSG00000059378,64761
Q18045736,GAREM1,31,ENSG00000141441,64762
Q18045737,ZNF574,29,ENSG00000105732,64763
Q18045738,CREB3L2,34,ENSG00000182158,64764
Q18045739,S100PBP,52,ENSG00000116497,64766
Q18045740,IPPK,26,ENSG00000127080,64768
Q18045741,MEAF6,37,ENSG00000163875,64769
Q18045742,CCDC14,61,ENSG00000175455,64770
Q18045743,ILRUN,27,ENSG00000196821,64771
Q18045744,ENGASE,44,ENSG00000167280,64772
Q18045746,PCED1A,32,ENSG00000132635,64773
Q18045747,C11orf1,30,ENSG00000137720,64776
Q18045748,RMND5B,47,ENSG00000145916,64777
Q18045749,FNDC3B,40,ENSG00000075420,64778
Q18045750,MTHFSD,66,ENSG00000103248,64779
Q18045751,MICAL1,33,ENSG00000135596,64780
Q18045752,CERK,32,ENSG00000100422,64781
Q18045753,AEN,33,ENSG00000181026,64782
Q18045754,RBM15,33,ENSG00000162775,64783
Q18045755,CRTC3,42,ENSG00000140577,64784
Q18045756,GINS3,35,ENSG00000181938,64785
Q18045757,TBC1D15,56,ENSG00000121749,64786
Q18045758,EPS8L2,59,ENSG00000177106,64787
Q18045759,LMF1,52,ENSG00000103227,64788
Q18045760,EXO5,44,ENSG00000164002,64789
Q18045761,IFT22,37,ENSG00000128581,64792
Q18045762,CEP85,35,ENSG00000130695,64793
Q18045763,DDX31,46,ENSG00000125485,64794
Q18045764,RMND5A,25,ENSG00000153561,64795
Q18045765,DEPTOR,29,ENSG00000155792,64798
Q18045766,IQCH,47,ENSG00000103599,64799
Q18045767,EFCAB6,55,ENSG00000186976,64800
Q18045769,NMNAT1,36,ENSG00000173614,64802
Q18045770,CYP3A43,47,ENSG00000021461,64816
Q18045771,ELOVL1,44,ENSG00000066322,64834
Q18045772,KLC2,48,ENSG00000174996,64837
Q18045773,FNDC4,25,ENSG00000115226,64838
Q18045774,FBXL17,40,ENSG00000145743,64839
Q18045776,GNPNAT1,34,ENSG00000100522,64841
Q18045777,ISL2,25,ENSG00000159556,64843
Q18045778,MARCHF7,46,ENSG00000136536,64844
Q18045779,SPATA20,54,ENSG00000006282,64847
Q18045780,YTHDC2,40,ENSG00000047188,64848
Q18045781,SLC13A3,43,ENSG00000158296,64849
Q18045782,ETNPPL,39,ENSG00000164089,64850
Q18045783,TUT1,31,ENSG00000149016,64852
Q18045785,AIDA,29,ENSG00000186063,64853
Q18045787,USP46,39,ENSG00000109189,64854
Q18045788,NIBAN2,33,ENSG00000136830,64855
Q18045789,VWA1,28,ENSG00000179403,64856
Q18045790,PLEKHG2,46,ENSG00000090924,64857
Q18045791,DCLRE1B,31,ENSG00000118655,64858
Q18045792,NABP1,36,ENSG00000173559,64859
Q18045793,ARMCX5,31,ENSG00000125962,64860
Q18045794,METTL4,35,ENSG00000101574,64863
Q18045795,RFX7,36,ENSG00000181827,64864
Q18045796,CDCP1,31,ENSG00000163814,64866
Q18045797,PCDH20,23,ENSG00000280165,64881
Q18045798,PAPOLG,38,ENSG00000115421,64895
Q18045799,C12orf43,39,ENSG00000157895,64897
Q18045800,LPIN3,45,ENSG00000132793,64900
Q18045801,RANBP17,60,ENSG00000204764,64901
Q18045802,AGXT2,34,ENSG00000113492,64902
Q18045804,BCL11B,30,ENSG00000127152,64919
Q18045805,CASD1,35,ENSG00000127995,64921
Q18045806,LRRC19,22,ENSG00000184434,64922
Q18045807,SLC30A5,38,ENSG00000145740,64924
Q18045808,CCDC71,19,ENSG00000177352,64925
Q18045809,RASAL3,37,ENSG00000105122,64926
Q18045810,TTC23,87,ENSG00000103852,64927
Q18046037,LENG1,41,ENSG00000105617,79165
Q18046037,LENG1,41,ENSG00000275935,79165
Q18046037,LENG1,41,ENSG00000276628,79165
Q18046037,LENG1,41,ENSG00000276774,79165
Q18046037,LENG1,41,ENSG00000276959,79165
Q18046037,LENG1,41,ENSG00000277457,79165
Q18046037,LENG1,41,ENSG00000277808,79165
Q18046037,LENG1,41,ENSG00000278257,79165
Q18046037,LENG1,41,ENSG00000278426,79165
Q18046037,LENG1,41,ENSG00000278516,79165
Q18046039,LILRP1,9,,79167
Q18046041,LILRA6,57,ENSG00000244482,79168
Q18046041,LILRA6,57,ENSG00000274148,79168
Q18046041,LILRA6,57,ENSG00000275539,79168
Q18046041,LILRA6,57,ENSG00000275584,79168
Q18046041,LILRA6,57,ENSG00000277177,79168
Q18046042,C1orf35,28,ENSG00000143793,79169
Q18046043,PRR15L,27,ENSG00000167183,79170
Q18046044,RBM42,29,ENSG00000126254,79171
Q18046045,CENPO,38,ENSG00000138092,79172
Q18046046,C19orf57,39,ENSG00000132016,79173
Q18046047,CRELD2,45,ENSG00000184164,79174
Q18046048,ZNF343,39,ENSG00000088876,79175
Q18046049,FBXL15,35,ENSG00000107872,79176
Q18046050,ZNF576,26,ENSG00000124444,79177
Q18046051,THTPA,40,ENSG00000259431,79178
Q18046052,EFHD2,27,ENSG00000142634,79180
Q18046053,TTPAL,34,ENSG00000124120,79183
Q18046054,BRCC3,40,ENSG00000185515,79184
Q18046055,FSD1,33,ENSG00000105255,79187
Q18046056,TMEM43,28,ENSG00000170876,79188
Q18046057,IRX6,25,ENSG00000159387,79190
Q18046058,IRX3,25,ENSG00000177508,79191
Q18046059,IRX1,25,ENSG00000170549,79192
Q18046061,THOC6,37,ENSG00000131652,79228
Q18046062,ZNF557,22,ENSG00000130544,79230
Q18046063,ZNF33CP,9,,79231
Q18046064,ZNF37CP,9,,79232
Q18046065,MMEL1,51,ENSG00000142606,79258
Q18046065,MMEL1,51,ENSG00000277131,79258
Q18046066,DCAF10,35,ENSG00000122741,79269
Q18046067,OR52X1P,9,,79272
