item,itemLabel,statements,ensg_wdt,entrez
Q18319732,Gm18056,9,,100416344
Q18319733,Gm18057,9,,100416345
Q18319734,Gm18058,9,,100416346
Q18319735,Gm18059,9,,100416347
Q18319736,Gm18060,9,,100416348
Q18319737,Gm18061,9,,100416349
Q18319738,Gm18062,9,,100416350
Q18319739,Gm18063,9,,100416351
Q18319740,Gm18064,9,,100416353
Q18319741,Gm18065,9,,100416354
Q18319742,Gm18066,9,,100416355
Q18319743,Gm15660,9,,100416356
Q18319744,Gm18067,9,,100416357
Q18319745,Gm18068,9,,100416358
Q20961188,LOC100416360,8,,100416360
Q18319746,Gm18069,9,,100416361
Q18319747,Gm18070,9,,100416362
Q18319748,Gm18071,9,,100416363
Q18319749,Gm18072,9,,100416364
Q18319750,Gm18073,9,,100416366
Q18319751,Gm18074,9,,100416368
Q18319752,Gm18075,9,,100416369
Q18319753,Gm18076,9,,100416370
Q18319754,Gm18077,9,,100416371
Q18319755,Gm18078,9,,100416372
Q18319756,Gm18079,9,,100416373
Q18319757,Gm18080,9,,100416374
Q18319758,Gm18081,9,,100416376
Q18319759,Gm18082,9,,100416377
Q18319761,Gm18083,9,,100416378
Q18319762,Gm18084,9,,100416379
Q18319763,Gm18085,9,,100416380
Q18319764,Gm18086,9,,100416381
Q18319765,Gm18087,9,,100416382
Q18319766,Gm18088,9,,100416383
Q18319767,Gm18089,9,,100416384
Q18319768,Gm18090,9,,100416385
Q18319769,Siah1-ps2,9,,100416386
Q18319770,Gm18092,9,,100416387
Q18319771,Gm15383,9,,100416388
Q18319772,Gm18093,9,,100416389
Q18319773,Gm18094,9,,100416390
Q18319774,Gm18095,9,,100416391
Q18319775,Gm12133,9,,100416392
Q18319776,Gm12149,9,,100416393
Q18319777,Gm11643,9,,100416395
Q18319778,Gm11416,9,,100416397
Q18319779,Gm11622,9,,100416398
Q18319780,Gm18096,9,,100416399
Q18319781,Gm11736,9,,100416400
Q18319782,Gm12477,9,,100416401
Q18319783,Gm12607,9,,100416402
Q18319784,Gm18097,9,,100416403
Q18319785,Gm18098,9,,100416404
Q18319786,Gm18099,9,,100416405
Q18319787,Gm18100,9,,100416406
Q18319788,Gm18101,9,,100416409
Q18319789,Gm18102,9,,100416413
Q18319790,Gm18103,9,,100416414
Q18319791,Gm18104,9,,100416415
Q18319792,Gm18105,9,,100416427
Q18319793,Gm18106,9,,100416428
Q18319794,Gm18107,9,,100416430
Q18319795,Gm14784,9,,100416432
Q18319796,Gm18108,9,,100416433
Q18319797,Gm18109,9,,100416434
Q18319798,Gm14783,9,,100416435
Q18319799,Gm18110,9,,100416436
Q18319800,Gm18111,9,,100416437
Q18319801,Gm14847,9,,100416438
Q18319802,Gm15061,9,,100416439
Q18319803,Gm18112,9,,100416440
Q18319804,Gm18113,9,,100416441
Q18319805,Gm15636,9,,100416442
Q18319806,Gm18114,9,,100416443
Q18319807,Gm18115,9,,100416444
Q18319808,Gm18116,9,,100416445
Q18319809,Gm18117,9,,100416447
Q18319810,Gm18118,9,,100416454
Q18319811,Gm16074,9,,100416455
Q18319812,Gm18119,9,,100416456
Q18319813,Gm18120,9,,100416457
Q18319814,Gm18121,9,,100416458
Q18319815,Gm18122,9,,100416459
Q18319816,Gm18123,9,,100416460
Q18319817,Gm18124,9,,100416461
Q18319818,Gm18125,9,,100416462
Q18319819,Gm18126,9,,100416463
Q18319820,Gm18127,9,,100416464
Q18319821,Gm3854,9,,100416477
Q18319822,Gm18128,9,,100416478
Q18319823,Gm18129,9,,100416479
Q18319824,Rpl17-ps6,9,,100416501
Q18319825,Gm18131,9,,100416502
Q18319826,Gm11343,9,,100416503
Q18319827,Gm18132,9,,100416504
Q18319828,Gm18133,9,,100416505
Q18319829,Gm18134,9,,100416506
Q18319830,Gm18135,9,,100416507
Q18319831,Gm18136,9,,100416508
Q18319832,Gm18137,9,,100416509
Q18319833,Gm15426,9,,100416511
Q18319834,Gm18138,9,,100416514
Q18319835,Gm18139,9,,100416517
Q18319836,Gm18140,9,,100416518
Q18319837,Gm18141,9,,100416519
Q18319838,Gm18142,9,,100416520
Q18319839,Gm16259,9,,100416521
Q18319840,Gm18143,9,,100416522
Q18319841,Gm18144,9,,100416523
Q18319842,Gm18145,9,,100416526
Q18319843,Gm18146,9,,100416527
Q18319844,Gm18147,9,,100416528
Q18319845,Gm18148,9,,100416529
Q18319846,Gm18149,9,,100416530
Q18319847,Gm18150,9,,100416531
Q18319848,Gm18151,9,,100416532
Q18319849,Gm18152,9,,100416533
Q18319850,Gm18153,9,,100416534
Q18319851,Gm18154,9,,100416535
Q18319852,Gm18155,9,,100416536
Q18319853,Gm12073,9,,100416537
Q18319854,Gm11500,9,,100416541
Q18319855,Gm18156,9,,100416542
Q18319856,Gm12192,9,,100416544
Q18319857,Gm11422,9,,100416550
Q18319858,Gm18157,9,,100416551
Q18319859,Gm18158,9,,100416552
Q18319860,Gm11862,9,,100416555
Q18319861,Gm18159,9,,100416560
Q18319863,Gm18160,9,,100416577
Q18319864,Gm18161,9,,100416590
Q18319865,Gm18162,9,,100416593
Q18319866,Gm18163,9,,100416594
Q18319867,Olfr1060-ps1,9,,100416601
Q18319868,Gm18164,9,,100416615
Q18319869,Gm18165,9,,100416616
Q18319870,Gm18166,9,,100416617
Q18319871,Gm13482,9,,100416622
Q20961201,LOC100416624,8,,100416624
Q18319872,Gm11764,9,,100416643
Q18319873,Gm18167,9,,100416644
Q18319874,Gm18168,9,,100416648
Q18319875,Gm18169,9,,100416650
Q18319876,Gm18170,9,,100416652
Q18319877,Gm14576,9,,100416653
Q18319878,Gm14797,9,,100416655
Q18319879,Gm18171,9,,100416656
Q18319880,Gm18172,9,,100416657
Q18319881,Gm15000,9,,100416658
Q18319882,Gm18173,9,,100416659
Q18319883,Gm18174,9,,100416660
Q18319884,Gm18175,9,,100416662
Q18319885,Gm18176,9,,100416663
Q18319886,Gm17541,9,,100416664
Q18319887,Gm18177,9,,100416666
Q18319888,Gm18178,9,,100416667
Q18319889,Gm18179,9,,100416668
Q18319890,Gm18180,9,,100416669
Q18319891,Gm18181,9,,100416670
Q18319892,Gm18182,9,,100416671
Q18319893,Gm18183,9,,100416672
Q18319894,Gm18184,9,,100416673
Q18319895,Gm11609,9,,100416674
Q18319896,Gm18185,9,,100416675
Q18319897,Gm18186,9,,100416676
Q18319898,Gm18187,9,,100416678
Q18319899,Gm18188,9,,100416679
Q18319900,Gm18189,9,,100416680
Q18319901,Gm18190,9,,100416683
Q18319902,Gm18191,9,,100416684
Q18319903,Gm18192,9,,100416685
Q18319904,Gm18193,9,,100416686
Q18319905,Gm18194,9,,100416687
Q18319906,Gm18195,9,,100416688
Q18319907,Gm18196,9,,100416689
Q18319908,Gm18197,9,,100416690
Q18319909,Gm18198,9,,100416691
Q18319910,Gm18199,9,,100416692
Q18319911,Gm18200,9,,100416693
Q18319912,Gm18201,9,,100416694
Q18319913,Gm18204,9,,100416697
Q18319914,Gm18205,9,,100416698
Q18319915,Gm18206,9,,100416699
Q18319916,Gm18207,9,,100416700
Q18319917,Gm10988,9,,100416701
Q18319918,Gm12768,9,,100416702
Q18319920,Gm12773,9,,100416703
Q18319921,Gm18208,9,,100416704
Q18319922,Zfp729b,12,,100416706
Q18319923,Gm18209,9,,100416709
Q18319924,Gm18210,9,,100416710
Q18319925,Gm18211,9,,100416714
Q18319926,Gm18212,9,,100416715
Q18319927,Gm18213,9,,100416719
Q18319928,Gm18214,9,,100416721
Q18319929,Gm18215,9,,100416725
Q18319930,Gm18216,9,,100416726
Q18319931,Gm18217,9,,100416728
Q18319932,Gm18218,9,,100416729
Q18319933,Gm15382,9,,100416730
Q18319934,Gm11510,9,,100416733
Q18319935,Gm18219,9,,100416738
Q18319936,Gm18220,9,,100416739
Q18319937,Gm12845,9,,100416740
Q18319938,Gm18221,9,,100416742
Q18319939,Gm18222,9,,100416743
Q18319940,Gm18223,9,,100416744
Q18319941,Gm18224,9,,100416745
Q18319943,Gm18225,9,,100416747
Q18319944,Gm18226,9,,100416748
Q18319945,Gm18227,9,,100416749
Q18319946,Gm18228,9,,100416750
Q18319947,Gm18229,9,,100416751
Q18319948,Gm18230,9,,100416753
Q18319949,Gm18231,9,,100416754
Q18319950,Gm18232,9,,100416756
Q18319951,Gm18233,9,,100416757
Q18319952,Gm14103,9,,100416758
Q18319953,Gm13366,9,,100416759
Q18319954,Gm15746,9,,100416761
Q18319955,Gm18234,9,,100416762
Q18319956,Gm18235,9,,100416763
Q18319957,Gm18236,9,,100416764
Q18319958,Gm18237,9,,100416765
Q18319959,Gm18238,9,,100416766
Q18319960,Gm18239,9,,100416767
Q18319961,Gm14665,9,,100416769
Q18319962,Gm14679,9,,100416770
Q18319963,Gm18240,9,,100416771
Q18319964,Gm18241,9,,100416772
Q18319965,Gm18242,9,,100416773
Q18319966,Gm18243,9,,100416774
Q18319967,Gm18244,9,,100416777
Q18319968,Gm18245,9,,100416778
Q18319969,Gm18246,9,,100416779
Q18319970,Gm17138,9,,100416780
Q18319971,Gm18247,9,,100416781
Q18319972,Gm18248,9,,100416782
Q18319973,Gm18249,9,,100416783
Q18319974,Gm15826,9,,100416784
Q18319975,Gm20585,9,,100416786
Q18319976,Gm18250,9,,100416787
Q18319977,Gm18251,9,,100416788
Q18319978,Gm18252,9,,100416790
Q18319979,Gm18253,9,,100416791
Q18319980,Gm18254,9,,100416792
Q18319981,Gm18255,9,,100416793
Q18319982,Gm18256,9,,100416794
Q18319983,Gm18257,9,,100416795
Q18319984,Gm18258,9,,100416796
Q18319985,Gm18259,9,,100416797
Q18319986,Gm11350,9,,100416798
Q18319987,Gm18260,9,,100416799
Q18319988,Gm18261,9,,100416800
Q18319989,Gm18262,9,,100416801
Q18319990,Gm18263,9,,100416802
Q18319991,Gm18265,9,,100416804
Q18319992,Gm18266,9,,100416805
Q18319993,Gm18267,9,,100416806
Q18319994,Gm9772,9,,100416807
Q18319995,Zfp422-ps,9,,100416808
Q18319996,Gm18268,9,,100416809
Q18319997,Gm18269,9,,100416810
Q18319998,Gm18270,9,,100416811
Q18319999,Gm18271,9,,100416812
Q18320000,Gm18272,9,,100416813
Q18320001,Gm18273,9,,100416814
Q18320002,Gm18274,9,,100416816
Q18320003,Gm18275,9,,100416817
Q18320004,Gm18276,9,,100416818
Q18320005,Gm18277,9,,100416819
Q18320006,Gm18278,9,,100416820
Q18320007,Gm18279,9,,100416821
Q18320008,Gm18280,9,,100416822
Q18320009,Gm18281,9,,100416823
Q18320010,Gm6172,9,,100416824
Q18320011,Gm18282,9,,100416825
Q18320012,Gm18283,9,,100416826
Q18320013,Gm18284,9,,100416827
Q18320014,Gm16030,9,,100416828
Q18320015,Gm18285,9,,100416829
Q18320016,Zfp572,10,,100416830
Q18320017,Gm12179,9,,100416831
Q18320018,Gm18286,9,,100416834
Q18320019,Gm18287,9,,100416835
Q18320020,Gm12327,9,,100416838
Q18320021,Gm11797,9,,100416839
Q18320022,Gm11853,9,,100416840
Q18320023,Gm18288,9,,100416841
Q18320024,Gm18289,9,,100416842
Q18320025,Gm18290,9,,100416843
Q18320026,Gm15780,9,,100416845
Q18320027,Gm18291,9,,100416846
Q18320028,Gm18292,9,,100416847
Q18320029,Gm18293,9,,100416852
Q18320031,Gm18294,9,,100416861
Q18320032,Gm18295,9,,100416866
Q18320033,Gm18296,9,,100416867
Q18320034,Pgk1-ps3,9,,100416868
Q18320035,Gm13379,9,,100416869
Q18320036,Gm13521,9,,100416870
Q20961212,Gm29693,9,,100416871
Q18320038,Gm16011,9,,100416872
Q18320039,Gm14840,9,,100416873
Q18320040,Gm14537,9,,100416874
Q18320041,Gm14627,9,,100416875
Q18320042,Gm18297,9,,100416876
Q18320043,Gm14833,9,,100416877
Q18320044,Gm18298,9,,100416878
Q18320045,Gm9356,9,,100416879
Q18320046,Gm20947,9,,100416880
Q18320047,Gm18299,9,,100416881
Q18320048,Gm18300,9,,100416882
Q18320049,Gm18301,9,,100416883
Q18320050,Gm18302,9,,100416884
Q18320051,Gm18303,9,,100416885
Q18320052,Gm18304,9,,100416887
Q18320053,Gm7496,9,,100416888
Q18320054,Gm18305,9,,100416889
Q18320055,Gm18306,9,,100416896
Q18320056,Gm18307,9,,100416897
Q18320057,Gm18308,9,,100416898
Q18320058,Gm18309,9,,100416899
Q18320059,Gm18310,9,,100416900
Q18320060,Gm18311,9,,100416908
Q18320061,Gm18312,9,,100416909
Q18320062,Gm18313,9,,100416910
Q18320063,Gm18314,9,,100416911
Q18320064,Gm18315,9,,100416912
Q18320065,Gm18316,9,,100416913
Q18320066,Gm18317,9,,100416914
Q18320067,Gm18318,9,,100416915
Q18320068,Gm18319,9,,100416916
Q18320069,Gm18320,9,,100416917
Q18320070,Gm7371,9,,100416918
Q18320071,Gm18321,9,,100416919
Q18320072,Gm18322,9,,100416920
Q18320073,Gm18323,9,,100416921
Q18320074,Gm11790,9,,100416922
Q18320075,Gm18324,9,,100416923
Q18320076,Gm11885,9,,100416924
Q18320077,Gm12413,9,,100416925
Q18320078,Gm18325,9,,100416930
Q18320079,Gm18326,9,,100416931
Q18320080,Gm18327,9,,100416932
Q18320081,Gm13724,9,,100416933
Q18320082,Gm3729,9,,100416934
Q18320083,Gm15576,9,,100416942
Q18320084,Gm18328,9,,100416943
Q18320085,Gm15586,9,,100416944
Q18320086,Gm18329,9,,100416945
Q18320087,Gm15968,9,,100416946
Q18320088,Gm18330,9,,100416947
Q18320089,Gm18331,9,,100416948
Q18320090,Gm14208,9,,100416949
Q18320091,Gm18332,9,,100416950
Q18320092,Gm18333,9,,100416951
Q18320093,Hmgb1-ps6,9,,100416952
Q18320094,Gm18334,9,,100416953
Q18320095,Gm18335,9,,100416954
Q18320096,Gm14887,9,,100416955
Q18320097,Gm18336,9,,100416956
Q18320098,Gm15186,9,,100416958
Q18320099,Gm18337,9,,100416959
Q18320100,Gm18338,9,,100416960
Q18320101,Gm18339,9,,100416961
Q18320102,Gm18340,9,,100416965
Q18320103,Gm18341,9,,100416968
Q18320104,Gm18342,9,,100416971
Q18320105,Gm18343,9,,100416974
Q18320106,Gm18344,9,,100416975
Q18320107,Gm18345,9,,100416976
Q18320108,Gm7171,9,,100416977
Q18320109,Gm18346,9,,100416979
Q18320110,Gm18347,9,,100416984
Q18320111,Gm18348,9,,100416987
Q18320112,Gm18349,9,,100416988
Q18320113,Gm18350,9,,100416990
Q18320114,Gm18351,9,,100416993
Q18320115,Gm18352,9,,100416994
Q18320116,Gm18353,9,,100416995
Q18320117,Gm18354,9,,100416998
Q18320118,Obox3-ps7,9,,100417000
Q18320119,Gm18356,9,,100417005
Q18320120,Gm18357,9,,100417006
Q18320121,Gm18358,9,,100417008
Q18320122,Gm18359,9,,100417009
Q18320123,Gm18360,9,,100417010
Q18320124,Gm18361,9,,100417013
Q18320125,Gm18362,9,,100417014
Q18320126,Gm18363,9,,100417015
Q18320127,Gm16318,9,,100417016
Q18320128,Gm18364,9,,100417018
Q18320129,Gm20948,9,,100417019
Q18320130,Gm18365,9,,100417020
Q18320131,Gm18366,9,,100417021
Q18320132,Gm18367,9,,100417023
Q18320133,Hmgb3-ps,9,,100417024
Q18320134,Gm18368,9,,100417025
Q18320135,Gm18369,9,,100417026
Q18320136,Gm18370,9,,100417027
Q18320137,Gm18371,9,,100417028
Q18320138,Gm18372,9,,100417029
Q18320139,Gm18373,9,,100417031
Q18320140,Gm18374,9,,100417033
Q20961042,LOC100417034,8,,100417034
Q18320141,Gm18375,9,,100417035
Q18320142,Gm18377,9,,100417037
Q18320143,Gm18378,9,,100417038
Q18320144,Gm18379,9,,100417040
Q18320145,Gm18380,9,,100417041
Q18320146,Gm18381,9,,100417043
Q18320147,Gm18382,9,,100417044
Q18320148,Gm18384,9,,100417046
Q18320149,Gm13323,9,,100417047
Q18320150,Gm14213,9,,100417048
Q18320151,Gm18385,9,,100417049
Q18320152,Gm7645,9,,100417050
Q18320153,Gm18386,9,,100417052
Q18320154,Gm14804,9,,100417053
Q18320155,Gm18387,9,,100417054
Q18320156,Gm18388,9,,100417055
Q18320157,Gm18389,9,,100417058
Q18320158,Gm18390,9,,100417059
Q18320159,Gm18391,9,,100417060
Q18320160,Gm18392,9,,100417062
Q18320161,Gm18393,9,,100417089
Q18320162,Gm18394,9,,100417090
Q18320163,Gm18395,9,,100417091
Q18320164,Gm18396,9,,100417097
Q18320165,Gm18397,9,,100417098
Q18320166,Gm18398,9,,100417103
Q18320167,Gm18399,9,,100417104
Q18320168,Gm12004,9,,100417106
Q18320169,Gm15741,9,,100417107
Q18320170,Gm18400,9,,100417108
Q18320171,Gm18401,9,,100417109
Q18320172,Gm18402,9,,100417110
Q18320173,Gm18403,9,,100417112
Q18320174,Gm13440,9,,100417113
Q18320175,Gm18404,9,,100417114
Q18320176,Gm13930,9,,100417115
Q18320177,Gm14943,9,,100417116
Q18320178,Gm15011,9,,100417117
Q18320179,Gm15160,9,,100417118
Q18320180,Gm18405,9,,100417119
Q18320181,Gm18406,9,,100417120
Q18320182,Gm15618,9,,100417121
Q18320183,Gm18407,9,,100417122
Q18320184,Gm18408,9,,100417123
Q18320185,Gm18409,17,ENSMUSG00000112503,100417125
Q18320186,Gm18410,9,,100417127
Q18320187,Gm18411,9,,100417128
Q18320188,Gm18412,9,,100417129
Q18320189,Gm18413,9,,100417130
Q18320190,Gm18414,9,,100417132
Q18320191,Gm18415,9,,100417133
Q18320193,Gm18416,9,,100417134
Q18320194,Gm18417,9,,100417135
Q18320195,Gm17228,9,,100417136
Q18320196,Gm18418,9,,100417137
Q18320197,Gm18419,9,,100417138
Q18320198,Gm18420,9,,100417141
Q18320199,Gm12047,9,,100417142
Q18320200,Gm11708,9,,100417144
Q18320201,Gm6608,9,,100417145
Q18320202,Gm18421,9,,100417146
Q18320203,Gm18422,9,,100417147
Q18320204,Gm18423,9,,100417148
Q18320205,Gm18425,9,,100417152
Q18320206,Gm18426,9,,100417153
Q18320207,Gm18427,9,,100417154
Q18320208,Gm18428,9,,100417155
Q18320209,Gm18429,9,,100417157
Q18320210,Gm18430,9,,100417158
Q18320211,Gm18431,9,,100417159
Q18320212,Gm18432,9,,100417160
Q18320213,Gm18433,9,,100417161
Q18320214,Gm14097,9,,100417166
Q18320215,Gm18434,9,,100417167
Q18320216,Gm13452,9,,100417168
Q18320217,Gm13566,9,,100417169
Q18320218,Gm18435,9,,100417170
Q18320219,Gm18436,9,,100417171
Q18320220,Gm18437,9,,100417172
Q18320221,Gm14609,9,,100417173
Q18320222,Gm14704,9,,100417174
Q18320223,Gm14722,9,,100417175
Q18320224,Gm18438,9,,100417178
Q18320225,Gm18439,9,,100417179
Q18320226,Gm14824,9,,100417181
Q18320227,Gm14976,9,,100417183
Q18320228,Gm14977,9,,100417184
Q18320229,Gm14981,9,,100417185
Q18320230,Gm15073,9,,100417186
Q18320231,Gm14655,9,,100417187
Q18320232,Gm14656,9,,100417188
Q18320233,Gm18440,9,,100417189
Q18320234,Gm14729,9,,100417190
Q18320236,Gm14726,9,,100417191
Q18320237,Gm14971,9,,100417192
Q18320238,Gm15022,9,,100417193
Q18320239,Gm15158,9,,100417194
Q18320240,Gm18441,9,,100417195
Q18320241,Gm18442,9,,100417196
Q18320242,Gm18443,9,,100417198
Q18320243,Gm18444,9,,100417199
Q18320244,Gm16332,9,,100417200
Q18320245,Gm18445,9,,100417201
Q18320246,Gm18446,9,,100417202
Q18320247,Gm18447,9,,100417203
Q18320248,Gm18448,9,,100417204
Q18320249,Gm18449,9,,100417205
Q18320250,Gm18450,9,,100417206
Q18320251,Gm18451,9,,100417207
Q18320252,Gm18452,9,,100417208
Q18320253,Gm18453,9,,100417211
Q18320254,Gm18454,9,,100417212
Q18320255,Gm15116,9,,100417214
Q20961436,Gm38420,9,,100417215
Q18320256,Gm18455,9,,100417216
Q18320257,Gm18456,9,,100417217
Q18320258,Gm18458,9,,100417219
Q18320259,Gm18459,9,,100417220
Q18320260,Gm18460,9,,100417221
Q18320261,Gm18461,9,,100417222
Q18320262,Gm18462,9,,100417223
Q18320263,Gm18463,9,,100417224
Q18320264,Gm18464,9,,100417225
Q18320265,Gm18465,9,,100417226
Q18320266,Gm18466,9,,100417227
Q18320267,Gm18467,9,,100417228
Q18320268,Gm18468,9,,100417229
Q18320269,Gm18469,9,,100417230
Q18320270,Gm18470,9,,100417231
Q18320271,Gm18471,9,,100417232
Q18320272,Gm18472,9,,100417233
Q18320273,Gm18473,9,,100417234
Q18320274,Gm18474,9,,100417236
Q18320275,Gm18475,9,,100417237
Q18320276,Gm18476,9,,100417239
Q18320277,Gm18477,9,,100417241
Q18320278,Gm18478,9,,100417242
Q18320279,Gm12041,9,,100417243
Q18320280,Gm18479,9,,100417244
Q18320281,Gm12805,9,,100417245
Q18320282,Gm12948,9,,100417246
Q18320283,Gm12635,9,,100417247
Q18320284,Gm18480,9,,100417248
Q18320285,Gm18481,9,,100417249
Q18320286,Gm13898,9,,100417251
Q18320287,Gm18482,9,,100417252
Q18320288,Gm18483,9,,100417253
Q18320289,Gm18484,9,,100417254
Q18320290,Gm18485,9,,100417257
Q18320291,Gm18486,9,,100417258
Q18320292,Gm18487,9,,100417260
Q18320293,Gm18488,9,,100417262
Q18320294,Gm18489,9,,100417263
Q18320295,Gm18490,9,,100417264
Q18320296,Gm18491,9,,100417265
Q20961202,LOC100417266,8,,100417266
Q18320297,Gm18492,9,,100417267
Q18320298,Gm18493,9,,100417268
Q18320299,Gm18494,9,,100417269
Q18320300,Gm14020,9,,100417270
Q18320301,Gm18495,9,,100417271
Q18320302,Gm18496,9,,100417272
Q18320303,Gm18497,9,,100417273
Q18320304,Gm15013,9,,100417274
Q18320305,Gm15105,9,,100417275
Q18320306,Gm14514,9,,100417276
Q18320307,Gm14979,9,,100417277
Q18320308,Gm15071,9,,100417278
Q18320309,Gm18498,9,,100417279
Q18320310,Gm15238,9,,100417280
Q18320311,Gm18499,9,,100417281
Q18320312,Gm18500,9,,100417282
Q18320313,Gm18501,9,,100417283
Q18320314,Gm18502,9,,100417284
Q18320315,Gm18503,9,,100417285
Q18320316,Gm18504,9,,100417286
Q18320317,Gm18505,9,,100417287
Q18320318,Gm18506,9,,100417288
Q18320319,Gm18507,9,,100417290
Q18320320,Gm18508,9,,100417291
Q18320321,Gm18509,9,,100417292
Q18320322,Gm18510,9,,100417293
Q18320323,Gm17230,9,,100417294
Q18320324,Gm18511,9,,100417295
Q18320325,Gm18512,9,,100417296
Q18320326,Gm18513,9,,100417297
Q18320327,Gm18514,9,,100417298
Q18320328,Gm18515,9,,100417299
Q18320329,Gm18516,9,,100417301
Q18320330,Gm18517,9,,100417303
Q18320331,Gm18518,9,,100417305
Q18320332,Gm18519,9,,100417306
Q18320333,Gm18520,9,,100417307
Q18320334,Gm18521,9,,100417309
Q18320335,Gm18522,9,,100417310
Q18320336,Gm17070,9,,100417311
Q18320337,Gm18523,9,,100417312
Q18320338,Gm18524,9,,100417313
Q18320339,Gm18525,9,,100417314
Q18320340,Gm18526,9,,100417315
Q18320341,Gm18527,9,,100417316
Q18320342,Gm18528,9,,100417317
Q18320343,Gm18529,9,,100417318
Q18320344,Gm18530,9,,100417319
Q18320345,Gm18531,9,,100417320
Q18320346,Gm21997,9,,100417321
Q18320347,Gm18532,9,,100417322
Q18320348,Gm18533,9,,100417323
Q18320349,Gm11498,9,,100417326
Q18320350,Gm11661,9,,100417327
Q18320351,Gm18534,9,,100417328
Q18320352,Gm12852,9,,100417329
Q18320353,Gm18535,9,,100417330
Q18320354,Mup-ps1,9,,100417331
Q18320355,Gm13153,9,,100417333
Q18320356,Gm18537,9,,100417334
Q18320357,Gm18538,9,,100417335
Q18320358,Gm18539,9,,100417336
Q18320359,Gm18540,9,,100417337
Q18320360,Gm18541,9,,100417338
Q18320361,Gm18542,9,,100417339
Q18320362,Gm18543,9,,100417340
Q18320363,Gm18544,9,,100417341
Q18320364,Gm18545,9,,100417342
Q18320365,Gm18546,9,,100417343
Q18320366,Gm18547,9,,100417344
Q18320367,Gm18548,9,,100417345
Q18320368,Gm13608,9,,100417346
Q18320369,Gm18549,9,,100417347
Q18320370,Gm18550,9,,100417348
Q18320371,Gm14869,9,,100417349
Q18320372,Gm18551,9,,100417350
Q18320373,Gm18552,9,,100417351
Q18320374,Gm18553,9,,100417352
Q18320375,Gm18555,9,,100417355
Q18320376,Gm18556,9,,100417356
Q18320377,Gm18557,9,,100417357
Q18320378,Gm18558,9,,100417358
Q18320379,Gm18559,9,,100417360
Q18320380,Gm18560,9,,100417361
Q18320381,Gm18561,9,,100417362
Q18320382,Gm18562,9,,100417363
Q18320383,Gm18563,9,,100417364
Q18320384,Gm18564,9,,100417365
Q18320385,Gm18565,9,,100417366
Q18320386,Gm18567,9,,100417368
Q18320387,Gm18568,9,,100417369
Q18320388,Gm18569,9,,100417370
Q18320389,Gm18571,9,,100417372
Q18320390,Gm18572,9,,100417373
Q18320391,Gm18573,9,,100417374
Q18320392,Gm18574,9,,100417375
Q18320393,Gm18575,9,,100417376
Q18320394,Gm18576,9,,100417377
Q18320395,Gm18577,9,,100417378
Q18320396,Gm18578,9,,100417379
Q18320397,Gm18579,9,,100417380
Q18320398,Gm18580,9,,100417381
Q18320399,Gm18581,9,,100417382
Q18320400,Gm18582,9,,100417383
Q18320401,Gm15381,9,,100417384
Q18320402,Gm18583,9,,100417385
Q18320403,Gm12636,9,,100417387
Q18320404,Gm12899,9,,100417388
Q18320405,Gm18584,9,,100417389
Q18320406,Gm18585,9,,100417390
Q18320407,Gm18586,9,,100417391
Q18320408,Gm15625,9,,100417392
Q18320409,Gm18587,9,,100417393
Q18320410,Gm18588,9,,100417394
Q18320411,Gm13865,9,,100417395
Q18320412,Gm18589,9,,100417396
Q18320413,Gm14099,9,,100417397
Q18320414,Gm13633,9,,100417398
Q18320415,Pex13-ps,9,,100417399
Q18320416,Gm18590,9,,100417400
Q18320417,Gm14695,9,,100417402
Q18320418,Gm18591,9,,100417403
Q18320419,Gm18592,9,,100417405
Q18320420,Gm18593,9,,100417406
Q18320421,Gm18594,9,,100417407
Q18320422,Gm18595,9,,100417408
Q18320423,Gm18596,9,,100417409
Q18320424,Gm18597,9,,100417411
Q18320425,Gm18598,9,,100417412
Q18320426,Gm8523,9,,100417414
Q18320427,Gm18599,9,,100417415
Q18320428,Gm18600,9,,100417417
Q18320429,Gm18601,9,,100417419
Q18320430,Gm18602,9,,100417420
Q18320431,Gm18603,9,,100417421
Q18320432,Gm16574,9,,100417422
Q18320433,Gm18604,9,,100417423
Q18320434,Gm18605,9,,100417424
Q18320435,Gm18606,9,,100417425
Q18320436,Gm12345,9,,100417426
Q18320437,Gm18607,9,,100417427
Q18320438,Gm12998,9,,100417429
Q18320439,Gm18608,9,,100417430
Q18320440,Gm18609,9,,100417431
Q18320441,AA543401,10,,100417434
Q18320442,Gm18610,9,,100417435
Q18320443,Gm18611,9,,100417436
Q18320444,Gm2988,9,,100417437
Q18320445,Gm13535,9,,100417439
Q18320446,Gm14278,9,,100417440
Q18320447,Gm18612,9,,100417441
Q18320448,Gm18613,9,,100417443
Q18320449,Gm14786,9,,100417445
Q18320450,Gm15172,9,,100417446
Q18320451,Gm14935,9,,100417448
Q18320452,Gm14907,9,,100417449
Q18320453,Gm18614,9,,100417450
Q18320454,Gm15132,9,,100417451
Q18320455,Gm18615,9,,100417452
Q18320456,Gm18616,9,,100417453
Q20961532,Gm46992,9,,100417454
Q18320457,Gm18617,9,,100417455
Q18320458,Gm18618,9,,100417456
